iteration,total_runs,obs_realization,par_realization,din,all_params
5,705,10,10,4.58295,0.0337778
5,705,11,11,4.65693,0.35114
5,705,12,12,4.62118,0.826596
5,705,13,13,5.56431,1.08031
5,705,14,14,4.5935,0.0874618
5,705,15,15,4.77213,0.530322
5,705,16,16,4.54735,0.748306
5,705,17,17,4.50973,1.13749
5,705,18,18,4.84828,1.26409
5,705,19,19,8.76611,1.35926
5,705,20,20,5.24855,0.010669
5,705,21,21,4.7196,0.0367175
5,705,22,22,4.80215,0.202424
5,705,23,23,4.63946,0.82287
5,705,24,24,4.55847,0.654919
5,705,25,25,4.69517,0.944044
5,705,26,26,4.6018,0.727164
5,705,27,27,4.5995,0.705906
5,705,28,28,4.76916,0.766882
5,705,29,29,4.80445,0.00511086
5,705,30,30,4.63799,0.98249
5,705,31,31,4.80135,0.0713236
5,705,32,32,4.85354,0.199128
5,705,33,33,4.89169,0.0661314
5,705,34,34,4.73151,0.0266492
5,705,35,35,5.40929,0.00224961
5,705,36,36,4.57717,0.0233453
5,705,37,37,4.57454,0.795369
5,705,38,38,4.56384,0.21417
5,705,39,39,4.50433,0.54958
5,705,40,40,4.64021,0.735935
5,705,41,41,4.74353,0.154226
5,705,42,42,4.48529,0.809611
5,705,43,43,5.13088,0.418534
5,705,44,44,6.96834,0.66183
5,705,45,45,4.54616,0.0149472
5,705,46,46,4.93368,1.12528
5,705,47,47,4.77998,0.0452765
5,705,48,48,4.66778,0.754914
5,705,49,49,4.87686,0.977536
5,705,50,50,4.49056,0.015258
5,705,51,51,4.58384,0.0497133
5,705,52,52,4.49371,0.0200859
5,705,53,53,5.08499,0.00680821
5,705,54,54,5.22259,0.774921
5,705,55,55,4.60767,0.445052
5,705,56,56,4.90058,0.497514
5,705,57,57,4.5239,0.916679
5,705,58,58,4.56983,0.764114
5,705,59,59,4.64566,0.58385
5,705,60,60,4.68692,0.419594
5,705,61,61,4.81537,0.739975
5,705,62,62,4.57195,0.055045
5,705,63,63,4.79467,0.888832
5,705,64,64,5.32585,0.456341
5,705,65,65,4.57477,0.874343
5,705,66,66,4.46988,0.111698
5,705,67,67,6.58723,0.489055
5,705,68,68,4.93583,0.101151
5,705,69,69,4.46447,0.866692
5,705,70,70,4.71385,0.872623
5,705,71,71,4.57637,0.554086
5,705,72,72,5.64987,1.69127
5,705,73,73,5.07522,0.939468
5,705,74,74,4.52224,0.269861
5,705,75,75,5.03262,0.245722
5,705,76,76,4.64859,0.180224
5,705,77,77,4.60064,0.605769
5,705,78,78,4.77428,0.0786394
5,705,79,79,4.70452,0.117791
5,705,80,80,4.58054,0.0942289
5,705,81,81,4.83473,0.10045
5,705,82,82,7.11351,0.669886
5,705,83,83,4.53649,0.254797
5,705,84,84,4.8259,0.0376546
5,705,85,85,4.53904,0.905073
5,705,86,86,4.8103,1.34942
5,705,87,87,4.53943,1.21783
5,705,88,88,4.63262,0.119284
5,705,89,89,4.54884,0.111924
5,705,90,90,4.65906,0.798571
5,705,91,91,4.49516,0.0263068
5,705,92,92,5.26704,0.451461
5,705,93,93,4.63907,0.0548885
5,705,94,94,9.59095,1.34459
5,705,95,95,4.44547,0.0406246
5,705,96,96,4.7724,0.141134
5,705,97,97,4.55694,0.179163
5,705,98,98,5.1538,0.412258
5,705,99,99,4.50736,0.00615178
6,750,0,0,4.55409,1.00849
6,750,1,1,4.593,0.032869
6,750,2,2,4.64896,0.043679
6,750,3,3,4.52281,1.12696
6,750,4,4,4.57605,0.14395
6,750,5,5,4.79901,0.139701
6,750,6,6,4.64216,1.73615
6,750,7,7,4.89727,0.507648
6,750,8,8,4.50037,0.0579679
6,750,9,9,4.89479,1.02806
6,750,10,10,4.58295,0.0337778
6,750,11,11,4.65693,0.35114
6,750,12,12,4.62118,0.826596
6,750,13,13,5.6625,1.28873
6,750,14,14,4.5935,0.0874618
6,750,15,15,4.77213,0.530322
6,750,16,16,4.54735,0.748306
6,750,17,17,4.50973,1.13749
6,750,18,18,4.84828,1.26409
6,750,19,19,8.76611,1.35926
6,750,20,20,5.24855,0.010669
6,750,21,21,4.7196,0.0367175
6,750,22,22,4.80215,0.202424
6,750,23,23,4.63946,0.82287
6,750,24,24,4.55847,0.654919
6,750,25,25,4.69517,0.944044
6,750,26,26,4.6018,0.727164
6,750,27,27,4.5995,0.705906
6,750,28,28,4.76916,0.766882
6,750,29,29,4.80445,0.00511086
6,750,30,30,4.63799,0.98249
6,750,31,31,4.80135,0.0713236
6,750,32,32,4.85354,0.199128
6,750,33,33,4.89169,0.0661314
6,750,34,34,4.73151,0.0266492
6,750,35,35,5.40929,0.00224961
6,750,36,36,4.57717,0.0233453
6,750,37,37,4.57454,0.795369
6,750,38,38,4.56384,0.21417
6,750,39,39,4.50433,0.54958
6,750,40,40,4.64021,0.735935
6,750,41,41,4.74353,0.154226
6,750,42,42,4.48529,0.809611
6,750,43,43,5.13088,0.418534
6,750,44,44,6.96834,0.66183
6,750,45,45,4.54616,0.0149472
6,750,46,46,4.93368,1.12528
6,750,47,47,4.77998,0.0452765
6,750,48,48,4.66778,0.754914
6,750,49,49,4.87686,0.977536
6,750,50,50,4.49056,0.015258
6,750,51,51,4.58384,0.0497133
6,750,52,52,4.49371,0.0200859
6,750,53,53,5.08499,0.00680821
6,750,54,54,5.22259,0.774921
6,750,55,55,4.60767,0.445052
6,750,56,56,4.90058,0.497514
6,750,57,57,4.5239,0.916679
6,750,58,58,4.56983,0.764114
6,750,59,59,4.64566,0.58385
6,750,60,60,4.68692,0.419594
6,750,61,61,4.81537,0.739975
6,750,62,62,4.57195,0.055045
6,750,63,63,4.79467,0.888832
6,750,64,64,5.32585,0.456341
6,750,65,65,4.57477,0.874343
6,750,66,66,4.46988,0.111698
6,750,67,67,6.58723,0.489055
6,750,68,68,4.93583,0.101151
6,750,69,69,4.46447,0.866692
6,750,70,70,4.71385,0.872623
6,750,71,71,4.57637,0.554086
6,750,72,72,5.64987,1.69127
6,750,73,73,4.50497,1.15781
6,750,74,74,4.52224,0.269861
6,750,75,75,5.03262,0.245722
6,750,76,76,4.64859,0.180224
6,750,77,77,4.60203,0.589025
6,750,78,78,4.77428,0.0786394
6,750,79,79,4.70452,0.117791
6,750,80,80,4.58054,0.0942289
6,750,81,81,4.83473,0.10045
6,750,82,82,7.11351,0.669886
6,750,83,83,4.53649,0.254797
6,750,84,84,4.8259,0.0376546
6,750,85,85,4.53904,0.905073
6,750,86,86,4.8103,1.34942
6,750,87,87,4.53943,1.21783
6,750,88,88,4.63262,0.119284
6,750,89,89,4.54742,0.130751
6,750,90,90,4.65906,0.798571
6,750,91,91,4.49516,0.0263068
6,750,92,92,5.26704,0.451461
6,750,93,93,4.63907,0.0548885
6,750,94,94,9.59095,1.34459
6,750,95,95,4.44547,0.0406246
6,750,96,96,4.7724,0.141134
6,750,97,97,4.55694,0.179163
6,750,98,98,5.1538,0.412258
6,750,99,99,4.50736,0.00615178
7,795,0,0,4.55409,1.00849
7,795,1,1,4.593,0.032869
7,795,2,2,4.64896,0.043679
7,795,3,3,4.52281,1.12696
7,795,4,4,4.57605,0.14395
7,795,5,5,4.79901,0.139701
7,795,6,6,4.64216,1.73615
7,795,7,7,4.89727,0.507648
7,795,8,8,4.50037,0.0579679
7,795,9,9,4.89777,1.07226
7,795,10,10,4.58295,0.0337778
7,795,11,11,4.65693,0.35114
7,795,12,12,4.62118,0.826596
7,795,13,13,5.22705,1.59897
7,795,14,14,4.5935,0.0874618
7,795,15,15,4.77213,0.530322
7,795,16,16,4.54735,0.748306
7,795,17,17,4.50973,1.13749
7,795,18,18,4.84828,1.26409
7,795,19,19,8.76611,1.35926
7,795,20,20,5.24855,0.010669
7,795,21,21,4.7196,0.0367175
7,795,22,22,4.80215,0.202424
7,795,23,23,4.63946,0.82287
7,795,24,24,4.55847,0.654919
7,795,25,25,4.69517,0.944044
7,795,26,26,4.6018,0.727164
7,795,27,27,4.5995,0.705906
7,795,28,28,4.76916,0.766882
7,795,29,29,4.80445,0.00511086
7,795,30,30,4.63799,0.98249
7,795,31,31,4.80135,0.0713236
7,795,32,32,4.85354,0.199128
7,795,33,33,4.89169,0.0661314
7,795,34,34,4.73151,0.0266492
7,795,35,35,5.40929,0.00224961
7,795,36,36,4.57717,0.0233453
7,795,37,37,4.57454,0.795369
7,795,38,38,4.56384,0.21417
7,795,39,39,4.50433,0.54958
7,795,40,40,4.64021,0.735935
7,795,41,41,4.74353,0.154226
7,795,42,42,4.48529,0.809611
7,795,43,43,5.13088,0.418534
7,795,44,44,6.96834,0.66183
7,795,45,45,4.54616,0.0149472
7,795,46,46,4.93368,1.12528
7,795,47,47,4.77998,0.0452765
7,795,48,48,4.66778,0.754914
7,795,49,49,4.87686,0.977536
7,795,50,50,4.49056,0.015258
7,795,51,51,4.58384,0.0497133
7,795,52,52,4.49371,0.0200859
7,795,53,53,5.08499,0.00680821
7,795,54,54,5.22259,0.774921
7,795,55,55,4.60767,0.445052
7,795,56,56,4.90058,0.497514
7,795,57,57,4.5239,0.916679
7,795,58,58,4.56983,0.764114
7,795,59,59,4.64566,0.58385
7,795,60,60,4.68692,0.419594
7,795,61,61,4.81537,0.739975
7,795,62,62,4.57195,0.055045
7,795,63,63,4.79467,0.888832
7,795,64,64,5.32585,0.456341
7,795,65,65,4.57477,0.874343
7,795,66,66,4.46988,0.111698
7,795,67,67,6.58723,0.489055
7,795,68,68,4.93583,0.101151
7,795,69,69,4.46447,0.866692
7,795,70,70,4.71385,0.872623
7,795,71,71,4.57637,0.554086
7,795,72,72,5.64987,1.69127
7,795,73,73,4.66135,1.23087
7,795,74,74,4.52224,0.269861
7,795,75,75,5.03262,0.245722
7,795,76,76,4.64859,0.180224
7,795,77,77,4.60443,0.57435
7,795,78,78,4.77428,0.0786394
7,795,79,79,4.70452,0.117791
7,795,80,80,4.58054,0.0942289
7,795,81,81,4.83473,0.10045
7,795,82,82,7.11351,0.669886
7,795,83,83,4.53649,0.254797
7,795,84,84,4.8259,0.0376546
7,795,85,85,4.53904,0.905073
7,795,86,86,4.8103,1.34942
7,795,87,87,4.53943,1.21783
7,795,88,88,4.63262,0.119284
7,795,89,89,4.54931,0.152392
7,795,90,90,4.65906,0.798571
7,795,91,91,4.49516,0.0263068
7,795,92,92,5.26704,0.451461
7,795,93,93,4.63907,0.0548885
7,795,94,94,9.59095,1.34459
7,795,95,95,4.44547,0.0406246
7,795,96,96,4.7724,0.141134
7,795,97,97,4.55694,0.179163
7,795,98,98,5.1538,0.412258
7,795,99,99,4.50736,0.00615178
8,840,0,0,4.55409,1.00849
8,840,1,1,4.593,0.032869
8,840,2,2,4.64896,0.043679
8,840,3,3,4.52281,1.12696
8,840,4,4,4.57605,0.14395
8,840,5,5,4.79901,0.139701
8,840,6,6,4.64216,1.73615
8,840,7,7,4.89727,0.507648
8,840,8,8,4.50037,0.0579679
8,840,9,9,4.8962,1.10745
8,840,10,10,4.58295,0.0337778
8,840,11,11,4.65693,0.35114
8,840,12,12,4.62118,0.826596
8,840,13,13,4.65979,1.87828
8,840,14,14,4.5935,0.0874618
8,840,15,15,4.77213,0.530322
8,840,16,16,4.54735,0.748306
8,840,17,17,4.50973,1.13749
8,840,18,18,4.84828,1.26409
8,840,19,19,8.76611,1.35926
8,840,20,20,5.24855,0.010669
8,840,21,21,4.7196,0.0367175
8,840,22,22,4.80215,0.202424
8,840,23,23,4.63946,0.82287
8,840,24,24,4.55847,0.654919
8,840,25,25,4.69517,0.944044
8,840,26,26,4.6018,0.727164
8,840,27,27,4.5995,0.705906
8,840,28,28,4.76916,0.766882
8,840,29,29,4.80445,0.00511086
8,840,30,30,4.63799,0.98249
8,840,31,31,4.80135,0.0713236
8,840,32,32,4.85354,0.199128
8,840,33,33,4.89169,0.0661314
8,840,34,34,4.73151,0.0266492
8,840,35,35,5.40929,0.00224961
8,840,36,36,4.57717,0.0233453
8,840,37,37,4.57454,0.795369
8,840,38,38,4.56384,0.21417
8,840,39,39,4.50433,0.54958
8,840,40,40,4.64021,0.735935
8,840,41,41,4.74353,0.154226
8,840,42,42,4.48529,0.809611
8,840,43,43,5.13088,0.418534
8,840,44,44,6.96834,0.66183
8,840,45,45,4.54616,0.0149472
8,840,46,46,4.93368,1.12528
8,840,47,47,4.77998,0.0452765
8,840,48,48,4.66778,0.754914
8,840,49,49,4.87686,0.977536
8,840,50,50,4.49056,0.015258
8,840,51,51,4.58384,0.0497133
8,840,52,52,4.49371,0.0200859
8,840,53,53,5.08499,0.00680821
8,840,54,54,5.22259,0.774921
8,840,55,55,4.60767,0.445052
8,840,56,56,4.90058,0.497514
8,840,57,57,4.5239,0.916679
8,840,58,58,4.56983,0.764114
8,840,59,59,4.64566,0.58385
8,840,60,60,4.68692,0.419594
8,840,61,61,4.81537,0.739975
8,840,62,62,4.57195,0.055045
8,840,63,63,4.79467,0.888832
8,840,64,64,5.32585,0.456341
8,840,65,65,4.57477,0.874343
8,840,66,66,4.46988,0.111698
8,840,67,67,6.58723,0.489055
8,840,68,68,4.93583,0.101151
8,840,69,69,4.46447,0.866692
8,840,70,70,4.71385,0.872623
8,840,71,71,4.57637,0.554086
8,840,72,72,5.64987,1.69127
8,840,73,73,4.67189,1.24557
8,840,74,74,4.52224,0.269861
8,840,75,75,5.03262,0.245722
8,840,76,76,4.64859,0.180224
8,840,77,77,4.60623,0.56392
8,840,78,78,4.77428,0.0786394
8,840,79,79,4.70452,0.117791
8,840,80,80,4.58054,0.0942289
8,840,81,81,4.83473,0.10045
8,840,82,82,7.11351,0.669886
8,840,83,83,4.53649,0.254797
8,840,84,84,4.8259,0.0376546
8,840,85,85,4.53904,0.905073
8,840,86,86,4.8103,1.34942
8,840,87,87,4.53943,1.21783
8,840,88,88,4.63262,0.119284
8,840,89,89,4.55121,0.171835
8,840,90,90,4.65906,0.798571
8,840,91,91,4.49516,0.0263068
8,840,92,92,5.26704,0.451461
8,840,93,93,4.63907,0.0548885
8,840,94,94,9.59095,1.34459
8,840,95,95,4.44547,0.0406246
8,840,96,96,4.7724,0.141134
8,840,97,97,4.55694,0.179163
8,840,98,98,5.1538,0.412258
8,840,99,99,4.50736,0.00615178
9,885,0,0,4.55409,1.00849
9,885,1,1,4.593,0.032869
9,885,2,2,4.64896,0.043679
9,885,3,3,4.52281,1.12696
9,885,4,4,4.57605,0.14395
9,885,5,5,4.79901,0.139701
9,885,6,6,4.64216,1.73615
9,885,7,7,4.89727,0.507648
9,885,8,8,4.50037,0.0579679
9,885,9,9,4.89265,1.11895
9,885,10,10,4.58295,0.0337778
9,885,11,11,4.65693,0.35114
9,885,12,12,4.62118,0.826596
9,885,13,13,4.56396,1.95453
9,885,14,14,4.5935,0.0874618
9,885,15,15,4.77213,0.530322
9,885,16,16,4.54735,0.748306
9,885,17,17,4.50973,1.13749
9,885,18,18,4.84828,1.26409
9,885,19,19,8.76611,1.35926
9,885,20,20,5.24855,0.010669
9,885,21,21,4.7196,0.0367175
9,885,22,22,4.80215,0.202424
9,885,23,23,4.63946,0.82287
9,885,24,24,4.55847,0.654919
9,885,25,25,4.69517,0.944044
9,885,26,26,4.6018,0.727164
9,885,27,27,4.5995,0.705906
9,885,28,28,4.76916,0.766882
9,885,29,29,4.80445,0.00511086
9,885,30,30,4.63799,0.98249
9,885,31,31,4.80135,0.0713236
9,885,32,32,4.85354,0.199128
9,885,33,33,4.89169,0.0661314
9,885,34,34,4.73151,0.0266492
9,885,35,35,5.40929,0.00224961
9,885,36,36,4.57717,0.0233453
9,885,37,37,4.57454,0.795369
9,885,38,38,4.56384,0.21417
9,885,39,39,4.50433,0.54958
9,885,40,40,4.64021,0.735935
9,885,41,41,4.74353,0.154226
9,885,42,42,4.48529,0.809611
9,885,43,43,5.13088,0.418534
9,885,44,44,6.96834,0.66183
9,885,45,45,4.54616,0.0149472
9,885,46,46,4.93368,1.12528
9,885,47,47,4.77998,0.0452765
9,885,48,48,4.66778,0.754914
9,885,49,49,4.87686,0.977536
9,885,50,50,4.49056,0.015258
9,885,51,51,4.58384,0.0497133
9,885,52,52,4.49371,0.0200859
9,885,53,53,5.08499,0.00680821
9,885,54,54,5.22259,0.774921
9,885,55,55,4.60767,0.445052
9,885,56,56,4.90058,0.497514
9,885,57,57,4.5239,0.916679
9,885,58,58,4.56983,0.764114
9,885,59,59,4.64566,0.58385
9,885,60,60,4.68692,0.419594
9,885,61,61,4.81537,0.739975
9,885,62,62,4.57195,0.055045
9,885,63,63,4.79467,0.888832
9,885,64,64,5.32585,0.456341
9,885,65,65,4.57477,0.874343
9,885,66,66,4.46988,0.111698
9,885,67,67,6.58723,0.489055
9,885,68,68,4.93583,0.101151
9,885,69,69,4.46447,0.866692
9,885,70,70,4.71385,0.872623
9,885,71,71,4.57637,0.554086
9,885,72,72,5.64987,1.69127
9,885,73,73,4.67417,1.25015
9,885,74,74,4.52224,0.269861
9,885,75,75,5.03262,0.245722
9,885,76,76,4.64859,0.180224
9,885,77,77,4.60667,0.560822
9,885,78,78,4.77428,0.0786394
9,885,79,79,4.70452,0.117791
9,885,80,80,4.58054,0.0942289
9,885,81,81,4.83473,0.10045
9,885,82,82,7.11351,0.669886
9,885,83,83,4.53649,0.254797
9,885,84,84,4.8259,0.0376546
9,885,85,85,4.53904,0.905073
9,885,86,86,4.8103,1.34942
9,885,87,87,4.53943,1.21783
9,885,88,88,4.63262,0.119284
9,885,89,89,4.55243,0.178617
9,885,90,90,4.65906,0.798571
9,885,91,91,4.49516,0.0263068
9,885,92,92,5.26704,0.451461
9,885,93,93,4.63907,0.0548885
9,885,94,94,9.59095,1.34459
9,885,95,95,4.44547,0.0406246
9,885,96,96,4.7724,0.141134
9,885,97,97,4.55694,0.179163
9,885,98,98,5.1538,0.412258
9,885,99,99,4.50736,0.00615178
