real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018,NSE,NSE_without_2012,Compare
0,61.4294,102.471,50.1721,44.4022,17.1302,10.0043,19.8352,58.5124,10.6833,39.609,0.548222507,0.5748907041945708,Observed
1,64.4012,105.356,54.0429,47.5616,17.6143,9.8681,20.3997,61.2327,10.4698,40.6458,-0.014371636,0.012223641,0
2,62.4728,102.131,52.2695,46.1781,17.2323,9.6884,19.8359,59.3678,10.3698,39.7216,0.016121149,0.053850023183622975,0
3,70.2713,116.707,58.6168,51.4119,19.379,11.1688,22.5051,66.9605,11.3737,43.9352,0.5365001126648594,0.5614671434808899,0
4,57.054,98.6366,44.7883,39.9339,16.3304,10.0593,19.079,54.4942,11.1115,38.3127,0.6548522236381618,0.6622866333354303,0
5,65.1652,106.338,54.7843,48.2792,17.9878,10.0675,20.7226,61.8249,10.6136,41.0375,0.352146849,0.43589407608900144,0
6,61.5669,108.744,48.0731,42.5707,17.7769,10.8951,21.1975,58.4348,12.2813,41.4343,0.5005817204017746,0.49249874784156145,0
7,65.2102,111.451,52.7097,46.5086,18.3475,11.0032,21.4722,62.2187,11.662,42.2193,0.5839731185054852,0.6237548167171298,Realisation C
8,64.68,109.494,52.7918,46.6467,18.2117,10.8076,21.1853,61.6339,11.4646,41.7733,0.5077735701537207,0.5441637000920516,Realisation D
9,66.7222,111.746,55.0025,48.293,18.5685,10.5753,21.8382,63.1469,11.4141,42.565,0.5969612294566491,0.6257805047913751,Realisation E
10,66.0969,108.059,55.6559,48.9432,18.0665,10.1309,20.8797,62.876,10.5969,41.4559,0.5877478827197657,0.6124835991871538,Realisation F
11,65.1213,111.525,52.6105,46.3185,18.3465,10.8732,21.6628,61.9079,11.7876,42.3403,0.5212986855111048,0.5728485199989795,Realisation G
12,60.1528,106.382,46.5071,41.3307,17.4835,10.9813,20.6345,57.442,12.0745,40.5731,0.49531881189628924,0.5628100262678686,Realisation H
13,56.5876,97.6574,44.3882,39.7675,16.2624,10.3193,18.6853,54.4658,10.9571,37.9028,0.516570839,0.5539410151573573,0
14,64.5104,110.55,52.0195,46.0595,18.3033,11.1644,21.2581,61.7044,11.7089,41.9478,0.5588949997512573,0.5988756648338647,0
15,61.8322,109.259,48.1615,42.758,17.8572,11.2813,21.0066,59.2452,12.1695,41.3826,0.7530491115314693,0.7568332150184418,0
16,59.7705,103.053,47.4612,42.081,17.0197,10.2583,20.059,56.8284,11.4154,39.7617,0.5903547377874538,0.5934078638124327,0
17,64.0974,110.948,50.9202,45.0973,18.3701,11.3139,21.4099,61.3077,11.9345,41.9849,0.6175967530881159,0.6750206353540256,0
18,62.8813,103.949,52.1888,46.2597,17.6765,10.1494,20.2554,59.7554,10.8246,40.3057,0.5369672482090895,0.5649765756616807,0
19,57.4647,96.5159,46.4211,41.3252,16.1976,9.54959,18.7543,54.6793,10.548,37.8726,0.4271454567065306,0.47269206504020955,0
20,60.9914,103.667,49.0065,43.4189,17.3585,10.243,20.2728,57.9093,11.2643,40.0314,0.37715516802641724,0.4698059195806835,0
21,64.7914,105.795,54.4189,47.8459,17.5949,9.89021,20.3985,61.6574,10.3681,40.7051,0.512307981,0.573421601,0
22,63.3346,111.496,49.4902,43.7127,18.0345,11.3331,21.349,60.7424,12.0857,41.9357,0.6923443138097594,0.6964130836908575,0
23,61.3384,100.637,50.8937,45.0299,17.1638,9.51029,19.8323,57.9053,10.539,39.3888,0.17954894522319298,0.24532618393595484,0
24,60.6323,100.821,49.4084,43.8734,16.9206,10.1079,19.3227,58.1356,10.4284,38.9672,0.3684233807971148,0.4772586725315082,0
25,65.5643,109.997,53.9094,47.507,18.1813,10.6943,21.1254,62.6178,11.1497,41.8237,0.5531384644508657,0.6302493338635842,0
26,62.6581,108.702,49.7571,43.914,17.7011,10.7506,20.996,59.7131,11.7488,41.3307,0.5636264509793616,0.563400035,0
27,62.544,105.249,50.9688,45.1498,17.8331,10.3047,20.7005,59.1982,11.323,40.6913,0.5762936303959784,0.5929169922084768,0
28,63.9493,106.456,52.8069,46.6682,17.8022,10.3595,20.5569,60.9446,10.9093,40.8828,0.37602570947576686,0.4228725031840842,0
29,65.5073,106.963,55.3733,48.6175,17.9942,9.64937,21.0949,61.5752,10.7879,41.4515,0.5122343780958702,0.549306008,0
30,63.8191,108.952,51.5419,45.5755,18.0189,10.8605,20.9861,61.0044,11.5075,41.4789,0.5925615299799002,0.6061735880236662,0
31,57.1221,96.2109,45.8674,41.134,16.3501,10.0207,18.4911,54.8294,10.5677,37.6559,0.6091457478860487,0.6368991282561103,0
32,59.5219,102.6,47.208,42.0192,17.2363,10.3411,20.1211,56.4757,11.5686,39.7441,0.36841386200567006,0.4187509377789703,0
33,56.2849,96.523,44.4313,39.9263,16.3046,10.2242,18.5775,54.0284,10.926,37.7015,0.2672880548925103,0.43216157456340676,0
34,61.242,110.928,46.3041,41.1428,17.6766,11.8487,20.9194,59.2954,12.4088,41.4356,0.5263987355325342,0.6453603747749188,0
35,51.5962,89.1341,39.6954,35.948,15.2726,9.51245,17.4348,49.2406,10.7256,35.5454,0.089196203,0.2941125643108399,0
36,63.5793,103.362,53.4203,46.9925,17.4696,9.47428,20.3201,59.9956,10.411,40.2172,0.5504110438559809,0.549753496,0
37,61.2194,102.018,50.2506,44.5388,17.1195,10.0255,19.7516,58.3542,10.7065,39.5557,0.5887549015232129,0.5985517224721937,0
38,58.5142,96.1291,48.2616,43.1383,16.5217,9.74264,18.5584,56.0006,10.1953,37.8155,0.25891804049212697,0.2787447122130533,0
39,63.5473,115.725,48.0616,42.8337,18.7312,12.648,21.9131,61.5684,13.0527,42.9552,0.8393002394344907,0.8652561938197845,0
40,60.3428,105.344,47.2656,42.0704,17.2555,11.0501,20.0188,58.2381,11.5251,40.0695,0.4505321640852654,0.4542118639990296,0
41,57.7088,100.452,45.0991,40.1583,16.6716,10.1631,19.6328,54.8263,11.4817,38.9639,0.4641448217333406,0.47613380805167027,0
42,64.9855,108.491,53.524,47.2121,18.2323,10.3944,21.2263,61.498,11.2421,41.6295,0.2811206606641642,0.37039660301569277,0
43,62.5375,104.818,51.2994,45.37,17.5623,10.175,20.4264,59.3713,11.0679,40.489,0.44300276343504597,0.5271023549197613,0
44,50.2833,83.2444,40.1589,36.3264,14.3296,8.68971,16.0796,48.2052,9.53551,33.7994,0.3130761606212553,0.3216681899661117,0
45,65.3827,106.868,55.0834,48.4958,18.0147,9.95549,20.8434,61.924,10.6912,41.2518,0.6742586173718597,0.7173067319257767,0
46,68.1346,114.857,56.2143,49.1541,18.7924,10.6517,22.3612,64.4985,11.6294,43.4687,0.6009212151420549,0.6680544810372464,0
47,62.6504,107.696,50.2346,44.2928,17.6657,10.447,20.9734,59.4355,11.6232,41.1956,0.4057302259118618,0.42454480789097027,0
48,68.0751,116.527,55.2695,48.6259,19.0376,11.5267,22.2644,65.2295,11.8841,43.6397,0.589818495,0.6000302252292331,0
49,64.7253,110.273,52.3093,46.0351,18.1764,10.6277,21.4848,61.3573,11.6055,41.9711,0.623805225,0.6547989760971623,0
50,63.4038,103.462,53.3027,47.1098,17.7749,9.68864,20.5289,59.6136,10.7665,40.4599,0.5694786522421014,0.5747900580981009,0
51,64.6949,114.335,50.3725,44.4874,18.4116,11.8038,21.7054,62.3452,12.2303,42.6205,0.6637707528609863,0.7382848570167924,0
52,66.5894,111.859,55.021,48.4473,18.6721,10.6996,21.8483,63.0503,11.5824,42.6911,0.7502804972261745,0.7518918243924044,0
53,57.3181,95.3654,46.7926,41.6295,16.2274,9.25678,18.8002,54.2057,10.5181,37.7669,0.503749481,0.511120382,0
54,56.5163,95.477,45.227,40.5068,16.3109,9.76788,18.6635,53.8033,10.7569,37.6099,0.44199317598655286,0.45945089585168575,0
55,63.8282,103.846,53.7113,47.321,17.6787,9.60515,20.494,60.1618,10.5691,40.4554,0.435111006,0.4457918193159923,0
56,65.0989,107.328,54.509,47.786,17.8559,9.76348,21.0638,61.4085,10.8713,41.4061,0.43983550495492574,0.5593059989690958,0
57,61.5694,103.252,50.0786,44.4388,17.4007,10.3248,20.0057,58.7691,10.9139,39.8577,0.5922774766018664,0.5919291609159651,0
58,62.3997,104.557,51.1289,45.331,17.5604,10.358,20.2403,59.481,11.0002,40.3261,0.4463687901264193,0.50073984,0
59,64.9232,109.198,53.4619,47.0914,18.2482,10.3611,21.4658,61.2701,11.5121,41.9554,0.5499739905213425,0.5954002113771432,0
60,59.9828,102.695,47.7033,42.429,17.1825,10.4475,19.9491,57.192,11.2834,39.6139,0.45681469045820133,0.5602026211665503,0
61,64.7505,107.7,53.678,47.1982,17.8625,10.1581,20.9039,61.5044,10.9492,41.3179,0.5129465911355189,0.5832786127033303,0
62,66.0529,108.628,55.3464,48.6629,18.3277,10.119,21.3731,62.3087,11.0121,41.8445,0.5688610901110236,0.6305366655747157,0
63,64.8779,108.821,53.1551,46.78,18.0646,10.3906,21.1813,61.5258,11.2053,41.5922,0.6301362552171147,0.6618508002583341,0
64,59.6875,97.905,49.2604,43.7561,16.5215,9.66062,18.8153,57.1005,10.0651,38.2194,0.5016802609764914,0.5902842424723463,0
65,60.6534,103.622,48.3879,43.1328,17.2888,10.7475,19.8088,58.2797,11.1446,39.7256,0.5309081424760241,0.607537963,0
66,66.9301,111.868,55.3506,48.883,18.8612,10.9721,21.7432,63.6442,11.4656,42.6188,0.41595678277979453,0.47463651347650004,0
67,47.2122,81.1851,36.0105,32.9827,14.2806,8.79332,16.187,44.7045,10.405,33.3839,0.3457765496763101,0.4644477198283625,0
68,57.8523,104.405,43.798,39.1279,17.1413,10.9437,20.3602,55.0893,12.4303,40.0303,0.7508209066675724,0.7519996923843568,0
69,64.4851,109.31,52.2829,46.3026,18.3255,11.001,21.137,61.6054,11.4861,41.6406,0.7187811142095857,0.7200411428877236,0
70,65.8475,109.518,54.6678,48.2094,18.2821,10.6069,21.1387,62.7532,11.0699,41.8285,0.43012534714901907,0.4808923084705726,0
71,62.8066,109.135,49.6517,43.9416,18.0452,10.9876,21.2547,59.7513,11.9819,41.5413,0.4610286327561177,0.48065283194646546,0
72,64.2076,107.56,52.9819,46.7168,18.0444,10.2007,21.1432,60.623,11.3425,41.4741,0.6416544111690659,0.6412141870006205,0
73,68.8959,113.326,57.9499,50.8029,19.0616,10.4911,22.245,65.0592,11.2407,43.239,0.6057979580447532,0.6317414805749064,0
74,64.0437,115.259,49.3621,43.5985,18.5963,11.7098,22.346,60.9777,13.0123,43.2348,0.657645985,0.6664991880351736,0
75,63.1176,110.135,49.9527,44.1004,18.0539,10.9215,21.4761,59.9191,12.125,41.8878,0.5991633013116094,0.6527659847611547,0
76,64.8505,121.297,47.8887,42.4918,19.1958,13.2203,22.9742,62.7572,13.9014,44.4714,0.74092177,0.7618146995493167,0
77,63.0296,105.793,51.6709,45.6945,17.8697,10.1978,20.8533,59.491,11.3307,40.9345,0.5680390284237589,0.5956225308258394,0
78,58.9737,96.0821,48.9158,43.3901,16.3208,9.21696,18.69,56.0742,9.96552,37.8375,0.3235924588017788,0.32355117550577406,0
79,62.3048,115.967,46.0119,40.8139,18.4393,12.3627,22.2561,59.8134,13.5437,43.0759,0.6706374768039943,0.6766117253512802,0
80,62.6705,104.676,51.5004,45.4881,17.4155,10.1264,20.2554,59.6626,10.8508,40.3375,0.4512403215030216,0.46541397928099615,0
81,53.6706,99.9912,38.5806,34.8634,16.1608,11.2398,19.03,52.0128,12.3167,38.1946,0.49397782094534193,0.5285787374786552,0
82,49.6679,81.41,39.9163,36.0966,14.0422,8.42753,15.6831,47.6936,9.23227,33.2358,0.23653452810720976,0.23635503790874213,0
83,61.0608,105.1,48.4908,43.3107,17.7429,11.0218,20.3119,58.4881,11.5975,40.3185,0.32384640681824084,0.461328197,0
84,66.1915,117.293,52.0514,45.912,19.1578,11.7805,22.8389,62.8969,12.9651,44.0191,0.5525991324488718,0.6128040079246894,0
85,66.3136,115.233,52.7761,46.6212,18.9183,11.7436,22.1072,63.5683,12.2015,43.1926,0.5798965459615562,0.5791870287353793,0
86,65.0749,109.55,53.1563,46.9437,18.283,10.8274,21.1878,62.0617,11.3164,41.7354,0.7120772321431261,0.7129709779635938,0
87,65.1507,112.542,52.0407,45.9304,18.5988,11.1709,21.8775,61.9729,12.0654,42.5894,0.6035796113733605,0.6036740616242862,0
88,62.1319,101.536,51.8821,46.0305,17.4298,9.85919,19.8404,58.9936,10.5035,39.6286,0.45846373003953145,0.5363352910392439,0
89,67.135,112.728,55.3125,48.5363,18.6882,10.6478,22.0327,63.5125,11.5286,42.8674,0.5617370817112519,0.5746884471301116,0
90,67.4833,118.556,53.6082,47.0894,19.2177,11.6052,23.0344,64.0362,12.7683,44.3888,0.46572306690551557,0.5650125471993482,0
91,62.7758,102.53,52.2805,46.4929,17.6135,10.2504,19.8047,59.9657,10.4259,39.7515,0.5576330051444106,0.595417697,0
92,59.7199,107.03,45.4299,40.4616,17.1979,11.4327,20.2038,57.8093,11.9712,40.3271,0.6834256465176102,0.7574177983836815,0
93,62.8551,115.565,46.9137,41.704,18.5203,12.5283,21.9578,60.7768,13.1771,42.8479,0.7384338951450207,0.7414013099897214,0
94,42.6443,74.664,31.3076,29.0049,13.0445,8.4001,14.7703,40.7155,10.0781,31.2166,0.077662218,0.3258249578277427,0
95,61.4095,106.828,48.315,43.1408,17.8979,11.2872,20.5945,58.8812,11.8623,40.7524,0.6511541821504897,0.6605978864252562,0
96,62.1629,104.521,50.6685,44.9413,17.6379,10.3105,20.3988,59.0124,11.1674,40.3844,0.3337351807551453,0.3632756273407012,0
97,55.214,95.0883,43.1452,38.898,16.3381,10.1255,18.6061,52.6893,11.1326,37.4146,0.4293420875541559,0.6313834602547106,0
98,55.1025,95.2182,42.8088,38.3064,15.8718,9.82807,18.4675,52.6124,10.8958,37.2405,0.1247570402198912,0.2393728689473701,0
99,65.8076,109.378,54.5203,47.9402,18.3347,10.3256,21.4278,62.2636,11.1801,41.922,0.5373141468024301,0.5798723196791427,0
